"gene_id","GEL_AT_immature_top_leaf_R1","GEL_AU_immature_top_leaf_R2","GEL_AV_immature_top_leaf_R3","GEL_AW_mature_middle_leaf_R1","GEL_AX_mature_middle_leaf_R2","GEL_AY_mature_middle_leaf_R3","GEL_AZ_mature_bottom_leaf_R1","GEL_BA_mature_bottom_leaf_R2","GEL_BB_mature_bottom_leaf_R3","GEL_BC_immature_top_stem_R1","GEL_BD_immature_top_stem_R2","GEL_BE_immature_top_stem_R3","GEL_BI_primary_root_R1","GEL_BJ_primary_root_R2","GEL_BK_primary_root_R3","GEL_BL_secondary_root_R1","GEL_BM_secondary_root_R2","GEL_BN_secondary_root_R3"
"Gelse.v1.S248970.1",6.15726,3.44624,8.04735,6.05424,5.60319,5.26518,6.46323,5.54734,5.20437,7.74628,9.13179,10.7376,8.79524,9.16456,1.68526,7.78138,11.5861,6.13607
"Gelse.v1.S118500.1",21.2964,8.91414,20.1742,13.6671,15.5581,16.2826,16.5488,19.3926,20.0171,23.9985,24.2849,12.3619,3.79511,5.23411,3.0821,4.11094,6.27494,5.59569
"Gelse.v1.S002070.1",18.4754,8.26769,18.5434,14.2294,14.3986,18.6813,19.5388,17.6124,19.0358,24.3624,25.1852,17.8742,18.0557,19.749,8.60445,18.089,19.692,16.0496
"Gelse.v1.S139690.3",1.34487,0.302377,2.79079,0.165837,0.263907,0.259469,0.117667,0.228761,0.162467,2.12613,1.62091,1.20933,1.28467,1.09091,0.502392,1.90838,0.774761,1.6056
"Gelse.v1.S199920.1",39.1564,18.4869,34.6535,36.847,36.802,40.945,42.1713,38.213,42.2201,37.3475,38.0254,39.1716,43.1076,40.5171,37.1991,43.5184,46.8803,44.2986
"Gelse.v1.S094370.4",1.46759,3.01873,1.80363,1.71477,4.48109,3.32702,1.77601,2.71717,2.76893,4.95923,3.47358,8.47168,30.8232,31.5028,35.2802,19.9896,33.8377,24.7074
"Gelse.v1.S181070.1",28.9145,23.7429,16.1518,18.5289,24.9334,15.3214,17.6195,2.16675,3.71177,17.49,11.8962,11.8151,56.2608,37.3183,39.5782,59.9213,40.3768,35.3276
"Gelse.v1.S272630.1",0.0996265,0,0.258624,1.1201,1.93773,1.94788,4.88055,4.37936,4.68585,0.761083,0.57659,0.416971,0,0.145407,0.0362103,0,0.0271679,0
"Gelse.v1.S171500.1",24.1493,15.2392,21.9225,30.2981,29.3473,28.1813,30.5245,29.0581,29.8187,27.5542,29.6416,25.9962,28.1518,28.8937,24.4052,25.7112,26.3304,26.2247
"Gelse.v1.S239750.1",63.2527,79.3481,52.9264,82.3491,58.3542,58.9024,19.1462,9.70548,16.9765,97.8517,87.3473,66.1852,53.8354,77.5838,65.3746,59.9208,62.6234,50.7526
"Gelse.v1.S030960.1",0,0,0.568497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S048250.1",0.667402,0.437968,0.824745,0.380369,0.527429,0.355625,0.233017,0.145228,0.44377,0.915095,1.92788,0.761761,1.33447,2.51555,1.86662,1.31345,1.44845,2.05423
"Gelse.v1.S224750.2",13.8261,28.4491,44.1821,1.63112,22.7202,109.61,0.123483,1.39568,2.81528,17.9539,13.4096,17.6382,0.0229068,0,0.0190962,0.0733321,0.0286596,0
"Gelse.v1.S150960.2",21.8742,10.6976,22.0906,17.1028,16.4793,21.3773,18.2978,15.8965,17.4463,19.4046,23.0446,25.2246,18.9456,20.6592,10.2083,21.2097,24.5746,18.2109
"Gelse.v1.S185440.8",24.4242,7.60429,24.9889,24.3461,27.7939,30.854,32.7958,32.8502,33.5369,19.9422,26.7961,19.3,12.3574,17.1166,8.63893,11.0951,16.2517,13.1263
"Gelse.v1.S007020.1",164.65,85.0157,134.668,157.702,142.499,267.179,144.359,206.896,245.439,215.421,257.685,127.002,112.485,229.937,75.3483,119.467,225.094,137.4
"Gelse.v1.S194230.1",60.2295,46.56,63.3419,69.9316,66.5685,99.6936,82.2358,88.1813,102.367,67.0694,82.3607,90.6489,109.372,130.503,128.591,92.6953,134.131,108.363
"Gelse.v1.S146820.1",104.251,35.0531,78.7934,87.3669,93.637,94.8612,99.4765,95.3204,107.256,112.594,146.993,88.8175,103.095,99.7721,90.5437,98.8061,131.62,97.6421
"Gelse.v1.S044360.1",192.845,176.975,202.249,20.3554,10.2094,4.77766,1.2795,1.03148,0.940604,135.061,158.974,143.243,0.0592924,0.0709127,0.0370419,0.0789095,0.0925537,0.0158688
"Gelse.v1.S179880.1",7.77676,4.57344,8.69617,4.86018,4.07205,5.48074,5.66169,4.67121,4.94344,11.6879,14.3788,7.85531,7.96359,9.19768,6.18148,7.14813,9.92384,8.60274
"Gelse.v1.S167540.1",1.4783,0.368745,3.44026,1.30736,1.10566,2.73812,0.670845,0.798694,1.3199,3.56471,2.43084,2.88492,1.77767,0.956256,0.740924,0.995715,0.583735,0.833703
"Gelse.v1.S284220.1",0.423669,0.0334631,0.123812,0.32632100000000003,0.312637,0.200964,0.193415,0.188057,0.285326,0.0347364,9.89035e-4,0.00116891,0,0,0,0,0,0.00806491
"Gelse.v1.S165860.1",116.527,112.148,91.1522,144.717,155.583,176.039,185.322,172.013,183.647,93.563,91.8782,82.5224,92.7505,107.224,125.388,97.662,114.039,109.099
"Gelse.v1.S008560.1",38.5144,22.3678,43.1336,31.055,29.79,33.6492,42.9225,32.6325,31.8864,45.8072,54.0902,35.3227,36.0803,38.3582,31.9251,33.9496,36.5239,34.6732
"Gelse.v1.S151950.7",28.8942,16.3462,30.0296,25.6575,22.2194,27.1109,25.1158,23.582,27.6157,43.8854,45.5422,31.388,32.8717,42.9557,31.6513,30.9652,46.9698,36.8663
"Gelse.v1.S250570.2",6.36443,2.83117,5.63533,6.05344,5.03057,6.38194,6.08986,5.81955,5.72379,6.86029,8.04822,5.76766,5.82633,7.30907,4.36267,7.12327,6.70618,5.33073
"Gelse.v1.S085290.1",15.0055,4.84956,18.5449,2.48808,2.80677,2.2047,2.953,2.60166,3.70025,15.1352,14.1293,8.88753,12.3642,10.4924,9.84008,15.3872,8.22874,12.803
"Gelse.v1.S004270.1",3.70372,2.33764,3.19542,2.83625,2.98212,3.6218,2.96947,2.60285,2.74062,2.7283,4.67642,2.53759,3.33232,3.03174,2.89968,3.40537,2.74948,3.10558
"Gelse.v1.S249060.1",0,0,0.0693414,0.0428219,0.0311882,0.0504374,0,0.0316852,0,0.304954,0.135096,0.39755,0.201851,0,0.0583366,0.0827811,0,0.0778563
"Gelse.v1.S172660.1",147.818,221.393,168.968,155.948,154.109,149.56,107.226,112.326,104.755,189.199,171.924,232.409,228.388,214.035,249.952,243.457,215.837,228.661
"Gelse.v1.S242340.9",22.7555,16.2985,18.3416,17.7066,13.1701,15.4985,12.9664,14.6438,13.3927,24.2444,25.8345,19.278,14.7763,15.4697,16.6861,13.8688,14.4944,13.5206
"Gelse.v1.S104760.1",2.044,6.00979,5.23525,1.05044,0.851606,1.60388,0.456955,1.49446,1.66776,7.96982,9.03209,8.44099,15.3116,12.7379,15.4959,18.1009,10.6492,16.7945
"Gelse.v1.S165520.1",17.681,27.9437,26.101,16.8297,12.88,12.5929,16.7905,10.0656,10.4858,22.7828,18.027,22.965,17.8772,13.2923,17.7175,24.6542,10.976,22.8328
"Gelse.v1.S261300.1",0,0,0,0,0,0,1.20672,2.08931,1.00414,0,0,0,0,0,0,0,0,0
"Gelse.v1.S046870.2",2.80625,2.07191,4.24882,1.27537,1.15519,1.71563,1.17074,0.950985,1.11131,5.48992,10.6562,2.5296,5.68929,4.31423,4.16387,3.57054,3.11111,3.24794
"Gelse.v1.S192460.15",16.119,8.00068,21.7771,9.21035,8.68134,10.1008,13.0416,10.065,10.3526,28.2689,29.5159,23.6575,22.6381,24.5884,24.8313,20.8334,24.3707,20.2089
"Gelse.v1.S126910.1",8.19991,7.40693,8.95555,7.20718,8.56789,7.19536,7.49782,6.40559,5.97104,12.9781,10.1475,9.85577,11.1529,13.0656,13.2207,10.6102,12.7474,11.8424
"Gelse.v1.S267390.1",0,0,1.33086,0,0,0.402303,0.169056,0,0.0786553,2.24901,2.61273e-6,0.142918,0,0.510884,0.218037,2.66601,0.0596534,0
"Gelse.v1.S094150.1",14.6119,18.2363,11.8058,18.3933,11.2748,19.4141,3.04775,5.21423,6.91542,91.806,41.7966,147.463,208.802,155.746,185.23,354.305,185.833,372.768
"Gelse.v1.S058510.1",0,1.69586,0,0,0.645651,0,2.3727,0,0.767466,0,0,0,3.0409,0,1.21889,0,0,0
"Gelse.v1.S166580.1",117.503,90.954,176.32,112.808,114.048,138.263,120.011,154.416,143.072,165.151,245.715,188.656,143.114,191.845,98.8357,138.906,215.62,164.826
"Gelse.v1.S161050.1",21.2084,17.5552,27.7737,21.1996,38.5974,28.7822,26.233,27.358,17.9967,36.4989,21.8813,27.3835,60.1681,46.0676,27.9983,54.5444,44.9439,22.2877
"Gelse.v1.S239260.2",8.17202,2.62461,0.898213,13.2252,9.70214,16.2222,2.7062,3.69032,3.96827,4.55043,1.2794,0.0978303,0,0,0,0,0.0334508,0
"Gelse.v1.S016670.1",20.229,9.05116,15.6224,15.7638,11.5968,11.1234,11.9507,11.481,7.77108,52.0047,50.6002,44.6105,40.7777,49.948,25.4946,35.1611,35.8731,29.8848
"Gelse.v1.S129740.1",0,0,0,0.273632,0,0.137297,0,0,0,0.36507,0.334341,1.2207,1.2792,1.99152,0.467464,4.67378,2.00043,2.35215
"Gelse.v1.S131950.1",7.4823,2.42912,7.38736,7.33515,4.93939,6.86427,7.60968,7.80822,7.35154,12.3603,7.88439,6.96556,33.7994,38.2827,20.8019,33.9157,33.6277,18.7368
"Gelse.v1.S109140.1",14.0042,6.93233,13.0819,11.5893,12.0707,13.0988,13.957,10.3201,13.6848,20.1329,21.2276,15.2898,13.9674,14.7722,13.0227,13.4584,13.5286,14.7437
"Gelse.v1.S139170.1",13.3543,14.6139,17.2707,11.6983,13.8145,13.4131,19.3992,19.6556,15.016,10.0169,11.9202,9.66312,7.25399,7.26808,6.12396,6.94473,8.43197,8.66126
"Gelse.v1.S106280.1",0,0.0845927,0.0242836,0,0,0.0663263,0,0.111975,0.0229689,0.0872257,0.0714666,0,1.00924,0.75066,1.3087,2.94331,1.40284,3.34191
"Gelse.v1.S188790.1",9.94053,4.42028,10.7706,6.51293,6.31247,8.24776,9.2467,8.88318,8.03991,10.2795,10.7936,8.38379,7.27003,8.42895,4.60978,7.45215,8.91024,6.60943
"Gelse.v1.S285110.1",0,0,0,0,0,0,0,1.30605e-4,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S142150.1",0,0,0,0,0,0,0,0,0,0,0,0,3.39973,1.74598,5.14078,4.57687,6.58167,11.992
"Gelse.v1.S027910.1",1.74736,0.539543,4.1275,3.98893,1.78225,4.92226,2.73207,3.14919,4.20111,3.17741,5.05438,2.63881,1.58909,3.22909,0.38094,2.25849,1.74158,0.493729
"Gelse.v1.S267610.1",0,0,0.324034,4.71354,2.73056,4.4977,5.06068,3.95314,5.84824,0,0,0,0.285323,0,0,0,0,0
"Gelse.v1.S194520.2",33.3049,22.3758,28.995,25.6449,24.427,21.2287,34.2792,30.9681,25.8759,7.05504,7.66136,7.16135,4.68087,6.11709,9.71183,6.26302,7.53703,9.03954
"Gelse.v1.S026960.4",8.56854,9.49377,9.51737,8.33612,9.9775,11.4805,8.14284,12.3176,11.9608,16.5182,16.4269,14.9543,21.0623,21.0707,23.2122,21.9766,19.7443,25.7493
"Gelse.v1.S172290.1",0,0,0,0,0,0,0,0,0,0,0.0607933,0,0,0,0,0,0,0
"Gelse.v1.S110360.1",0.128023,0,0.0518168,0.42322,0.479911,0.37859,0.742452,0.461912,0.458629,0.0465752,0.0338758,0,0,0,0,0,0,0
"Gelse.v1.S277500.1",0,0,0,0,0,0,0,0,0,0,0.15594,0,0,0,0,0,0,0
"Gelse.v1.S226540.2",0.362773,0.129999,0.4353,0.218476,0.0738086,0.0847149,0,0.0574124,0.117398,0.669489,0.244103,1.44323,2.00497,0.684486,1.17068,2.35729,0.897094,1.62918
"Gelse.v1.S088970.1",39.3566,41.0309,42.6496,29.1347,41.2162,44.8532,53.9451,53.0675,60.7706,62.4305,71.6009,40.4772,84.3102,91.0837,137.397,67.9239,114.844,89.0848
"Gelse.v1.S164870.2",12.2687,6.56709,14.4289,13.5725,16.6612,21.5604,13.5655,17.4942,20.5274,35.6826,39.4789,24.0367,31.7855,42.7169,32.5773,32.1851,41.4825,37.1159
"Gelse.v1.S154760.1",25.7826,17.9107,23.0848,27.7668,23.5715,24.3666,36.1244,28.9164,23.8348,16.0996,17.9527,13.581,10.5222,11.6185,9.00995,11.0543,11.8089,10.2652
"Gelse.v1.S213930.1",21.6641,25.1841,39.9628,4.94295,12.9825,8.83724,1.95553,5.03954,5.61216,58.0135,107.543,63.5423,15.3015,11.0492,20.8189,22.5741,20.3559,30.3493
"Gelse.v1.S142960.5",2.81115,1.68612,3.36904,4.6245,7.24005,6.00678,4.53804,4.62979,5.87228,9.01154,8.19075,4.27479,6.76337,7.47507,4.18555,5.72654,3.60072,5.36914
"Gelse.v1.S057100.1",31.2259,12.9308,27.4065,29.8864,27.84,34.5316,34.4011,29.9756,38.8056,36.3939,39.9007,24.5403,21.6038,31.4661,20.3097,18.251,34.818,24.9992
"Gelse.v1.S158630.1",103.845,64.8761,150.566,100.709,144.737,154.536,167.85,179.222,156.695,262.303,343.843,245.713,444.384,503.948,569.195,359.273,535.128,439.2
"Gelse.v1.S267920.1",60.5683,124.664,63.7135,81.7295,98.8004,85.6316,134.519,94.1962,84.7363,25.9695,23.2897,30.6941,9.15023,8.31569,12.3246,8.3719,9.18859,12.0567
"Gelse.v1.S263810.1",30.2231,11.4404,25.3821,19.2693,16.0602,27.9765,16.1357,16.7093,23.4513,47.2501,61.2412,34.8207,28.1086,40.3193,21.6003,20.9824,28.8612,20.4692
"Gelse.v1.S006470.1",1.32709,0.433966,0.186653,0.331047,0.48937,0.726603,0.426202,0.0577492,0.291045,0.667092,1.28436,0.680835,1.18994,0.972911,1.56387,0.305233,1.00012,1.28342
"Gelse.v1.S272460.2",38.1681,17.9747,41.0379,25.7096,24.013,27.2539,27.1005,27.7125,27.5125,44.9424,43.4369,44.2656,36.2585,33.2798,25.2479,34.6819,34.3849,31.1651
"Gelse.v1.S170110.1",3.54516,1.99824,3.68821,4.8011,5.44235,7.13811,8.96914,9.38915,10.486,7.14219,7.96769,4.57672,10.5079,13.2879,13.3857,12.4053,17.5785,17.0291
"Gelse.v1.S182410.1",2.65806,1.86209,3.00607,0.146784,0.211335,0.454636,0.0993569,0.0616971,0.0630125,8.7174,5.11397,2.64915,6.60945,5.70012,7.46352,10.9153,3.66061,7.55808
"Gelse.v1.S060360.1",0.0972953,0.111629,0.114383,0,0,0,0,0,0,0.0614517,0.089866,0,0.0209583,0.020016,0.0700193,0.0991326,0,0.135277
"Gelse.v1.S048430.3",12.0138,7.94064,15.6949,10.0116,10.0292,9.70258,10.3854,8.98956,9.39662,22.7804,19.0915,27.289,16.5624,16.829,14.7872,16.4237,14.9427,16.4201
"Gelse.v1.S241010.1",0,0,0,0,0,0,0,0,0,0.0192414,0.0210088,0.0180922,0.613901,0.132588,0.0330077,0.485617,0,0.339509
"Gelse.v1.S140980.3",5.1729,2.92838,6.69393,4.31354,3.70437,3.86801,3.95137,3.36343,3.67672,10.268,11.8114,6.93023,6.72942,6.42582,5.3747,9.82477,5.90008,7.80926
"Gelse.v1.S269760.1",0,0,0,0.483718,0,0,0,0,0,0,0,0,0,0.666099,0,0,0,0
"Gelse.v1.S091210.1",9.51946,7.50069,8.13793,12.7685,11.5632,17.3457,14.9206,20.6322,16.7693,12.0864,17.1389,9.08371,21.3857,25.7776,21.1864,18.8632,29.7868,26.0845
"Gelse.v1.S132340.1",2.32825,1.19334,5.44182,0.249725,0.239906,0.168666,0.0839174,0.278475,0.302523,4.74068,3.9199,2.73925,2.72232,2.6492,1.86607,4.70467,1.80694,3.74754
"Gelse.v1.S258220.2",23.2242,14.0508,21.306,27.5608,27.4351,30.854,27.1268,24.2951,26.755,31.383,29.8895,30.2402,31.928,31.7821,30.3323,31.3222,26.9704,30.2447
"Gelse.v1.S199670.3",44.0796,54.612,23.7993,95.3939,146.811,192.816,78.1242,105.235,134.921,1.45947,7.18156,4.98509,36.9408,92.2308,85.6878,37.9022,101.437,78.7552
"Gelse.v1.S177290.1",18.8968,18.9774,15.954,27.7192,30.7336,33.6997,25.046,20.2183,25.3683,7.41781,6.9787,4.33779,2.18226,3.50916,2.47515,2.63235,3.33981,3.72736
"Gelse.v1.S039510.1",0.935974,0.749162,0.121776,1.91238,3.06363,3.73087,2.00912,2.14828,2.46807,0.0546806,0.207951,0.345682,0.0986512,0.269186,0.0869004,0.0178901,0.24707200000000001,0.081044
"Gelse.v1.S260800.1",1.75501,1.36691,1.57971,1.18411,1.08992,1.11299,1.0143,0.869582,0.746827,11.8957,5.74925,26.6128,6.46831,7.2873,5.60834,2.40998,3.09041,2.54721
"Gelse.v1.S037480.1",13.764,30.6016,10.3486,7.26034,25.2255,18.5299,4.25999,2.76453,7.9832,0.171171,0.91229,0.307967,0,0,0,0,0,0
"Gelse.v1.S085130.1",11.1128,15.0613,8.10817,26.7732,51.4418,43.7305,41.2257,50.5867,35.8005,43.1247,124.197,20.9616,9.3259,27.4988,25.751,18.9307,40.3634,34.5492
"Gelse.v1.S287960.1",0.423669,0.0334631,0.123812,0.32632100000000003,0.312637,0.200964,0.193415,0.188057,0.285326,0.0347364,9.89035e-4,0.00116891,0,0,0,0,0,0.00806491
"Gelse.v1.S055370.1",6.52566,3.92959,7.38585,3.0402,4.41931,3.27882,2.95868,3.56662,4.24562,8.3242,5.64605,5.36467,7.76035,5.47614,5.61318,8.88141,5.65185,6.71107
"Gelse.v1.S099220.3",0.114213,0.206464,0.16163,0.51989,0.213332,0.147013,0.455454,0.198831,0.356434,0.459452,1.71796,0.0682288,1.11844,1.21198,0.911847,1.48606,0.871091,0.773016
"Gelse.v1.S215360.1",33.5608,17.5132,31.6363,35.6648,33.2289,26.9405,45.1599,29.8101,32.7786,14.1029,15.7662,12.4608,8.8035,8.05156,6.80359,8.95719,8.15094,7.7638
"Gelse.v1.S190770.1",10.3564,4.0539,8.44783,7.66814,6.15628,10.8705,8.99535,7.17047,5.0006,13.0284,9.14806,7.69208,5.43474,1.53173,5.92933,3.71371,3.56856,2.55903
"Gelse.v1.S221090.1",11.5319,6.95113,12.551,10.4221,11.6729,11.5152,15.2791,11.9822,12.3112,17.5879,14.6213,14.8008,14.1035,15.9549,13.8329,12.7782,15.3503,13.1296
"Gelse.v1.S064400.4",62.2339,21.4972,60.4613,51.7129,60.5231,69.7421,60.1498,75.9095,81.4359,89.5904,99.2408,70.0873,69.7236,70.6328,76.2618,64.934,78.0293,77.2058
"Gelse.v1.S211360.1",24.1805,15.9835,14.3345,54.9217,109.178,80.4926,145.398,254.383,214.988,97.9281,169.462,46.3148,8.74707,13.5629,5.10849,3.9134,6.35819,3.01762
"Gelse.v1.S126340.1",1.70634,1.44379,1.91948,1.63534,2.67807,1.75565,3.85601,2.56986,3.25761,2.96191,3.60615,3.54624,2.6674,2.40726,1.45278,2.89733,3.21206,3.10364
"Gelse.v1.S135730.1",49.1598,65.781,54.3057,55.3429,51.2334,70.7487,65.947,65.0594,69.1024,50.7445,58.7347,58.9586,76.0489,91.8001,68.4923,65.5525,100.004,79.7143
"Gelse.v1.S147240.1",4.1717,1.60669,6.39147,1.93833,2.28207,2.6524200000000002,1.92004,3.1441,3.0452,11.5573,10.5615,7.42114,7.04189,8.51132,4.31532,7.92999,7.68094,8.84508
"Gelse.v1.S175480.1",6.68336,3.91672,6.17353,2.19533,1.9069,0.573289,0.0391278,0,0.0745206,18.8667,16.8622,17.2536,10.0294,6.70068,7.64426,6.22796,3.37499,5.81891
"Gelse.v1.S271690.1",9.18816,3.61955,10.162,8.22195,6.67547,6.27528,8.98538,6.96384,6.58382,5.52969,8.05984,5.43171,5.43532,4.42964,2.4679,5.54909,5.44862,4.62404
"Gelse.v1.S177180.1",14.4218,4.52417,13.4489,11.156,9.8263,12.6615,9.94888,11.259,12.2189,15.2383,20.8297,12.2834,10.0274,13.8497,5.02537,9.24176,12.5908,10.7184
"Gelse.v1.S158720.1",4.45737,0.99825,1.69521,5.44256,2.48209,2.31286,5.39456,3.02672,5.30053,0.219914,0.359904,0.044302,0.0647295,0.18578,0.134814,0.0861785,0.0202146,0.0693129
"Gelse.v1.S129630.1",16.7252,10.1511,19.8078,13.4607,13.4943,16.1835,14.6497,14.334,15.9641,21.4997,24.7642,21.8996,18.2576,17.916,16.5028,18.1703,18.2757,18.2414
"Gelse.v1.S271180.1",0,0,0,0,0,0,0,0.292246,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S137440.1",41.1343,15.7541,35.7882,42.6583,36.2719,46.3654,72.096,53.3721,53.2467,17.93,19.406,15.3659,7.06961,7.81686,7.05011,7.14661,7.7158,7.00669
"Gelse.v1.S155740.2",19.1215,10.5871,13.5601,9.01939,10.5887,14.7066,3.5159,5.21889,5.62347,55.2122,36.0381,31.8721,30.3691,19.6043,15.2676,29.7407,17.6681,22.5145
"Gelse.v1.S236440.1",0,0.316068,0.455217,0,0,0,0,0,0,1.98599,0.883042,1.17033,0.801495,0,0,0.887902,0,0
"Gelse.v1.S226740.1",0,0.385264,0,0.493681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S126530.1",43.0962,35.9608,42.719,37.1443,26.7175,38.6952,23.0027,23.6577,22.525,36.1107,34.1299,36.0605,38.9575,29.3704,23.6704,41.2075,27.132,35.9017
"Gelse.v1.S240100.1",0.392117,0.199686,0.371067,0.279591,0.32847,0.818591,0.871412,0.65164,0.673255,1.05492,0.967153,0.606212,0.086194,0,0.0456575,0.058284,0,0.0670247
"Gelse.v1.S248080.4",10.3961,5.34552,12.3202,12.374,12.3722,11.2156,18.6568,15.9893,18.1411,18.7916,17.1766,12.5634,11.8995,10.2718,10.7149,16.0172,7.5857,10.2008
"Gelse.v1.S118860.1",6.114,1.2376,7.12505,3.21083,5.76778,4.24747,5.69707,4.9989,6.81633,5.06272,6.48048,1.90813,5.48484,5.57291,7.84387,8.25194,8.48032,5.50702
"Gelse.v1.S179200.2",0,0,0.293507,0.0519942,0.323406,0.0527919,0,0.544469,0,0.157789,0.0576847,0.522255,0,0,0,0.115234,0,0.404575
"Gelse.v1.S206010.2",53.3167,36.6761,50.6371,53.595,50.5742,51.7353,63.8131,40.9587,40.4161,62.0129,55.5036,49.8587,61.4238,54.9693,52.2461,61.0078,53.5333,50.7112
"Gelse.v1.S064210.1",59.5282,15.0253,72.1627,22.7093,25.9353,55.1737,28.4353,42.3489,36.7449,115.918,253.485,67.7925,25.9495,38.5864,20.4028,23.8823,43.498,23.1428
"Gelse.v1.S253460.1",2.97978,0.393945,0.568497,0,1.73973,4.45875,2.23176,1.58085,3.09146,3.46593,0.549079,0,0,0,0,0,1.27323,0
"Gelse.v1.S259360.1",0.259122,0.847556,0.425344,0.107715,1.81655,1.7475,2.14209,1.40957,1.08049,18.8421,11.5861,8.08212,68.8732,67.0767,49.9557,24.0303,33.6351,23.6417
"Gelse.v1.S071420.1",47.5315,29.6374,48.56,52.9162,51.0389,47.3796,84.5782,46.6092,44.5156,19.3847,21.661,26.7514,11.4208,9.13121,11.0308,9.59481,9.90897,8.63899
"Gelse.v1.S012080.5",35.2886,11.9529,45.5148,8.205,3.70596,3.68779,0.87143,1.08229,1.85563,51.7255,44.8078,46.6313,21.2255,16.2705,14.7851,23.7458,16.63,20.8627
"Gelse.v1.S271310.1",18.6643,7.28399,20.5429,13.8486,14.0307,14.6674,20.3284,16.0141,16.9652,19.1386,22.3708,16.5482,11.4789,15.126,5.72137,10.6137,13.1674,9.67259
"Gelse.v1.S184510.1",0.655069,0,0.243401,0,0.284203,0,0,0,0,1.79023,0.253806,0.92028,0.217517,0,0.365284,0.237511,0,0
"Gelse.v1.S248380.8",55.4799,25.8764,60.0174,48.5911,50.6996,56.9914,51.3571,48.4929,57.7401,93.3106,88.2671,87.9063,92.5526,81.6437,77.8138,111.145,74.5354,100.642
"Gelse.v1.S016100.1",0.785729,0.74348,4.50884,0.338271,0.657238,0.564965,0,0.328284,0.167933,29.6607,39.6356,10.038,19.8808,34.3743,57.5329,10.7805,24.089,32.6596
"Gelse.v1.S100150.1",89.7968,38.4682,97.9588,50.5998,48.0564,55.7655,48.4097,44.9054,46.9504,98.6234,111.209,85.9007,48.6722,53.7166,23.7656,48.9629,56.3581,46.2139
"Gelse.v1.S171600.1",17.6478,8.2033,18.0516,15.1693,11.29,12.2253,15.1713,13.0279,12.8041,15.9841,19.0383,12.1691,11.7903,12.4502,13.8464,11.8728,11.6725,13.3776
"Gelse.v1.S138000.1",13.3971,6.8161,13.7339,11.3307,11.7167,12.1128,16.6228,9.82398,8.79294,11.7867,12.6741,11.0877,15.8771,17.871,11.9747,13.4966,16.7662,13.1938
"Gelse.v1.S151670.1",77.5791,60.0499,78.8526,72.8878,75.8347,75.5943,92.7864,79.8021,80.159,104.744,106.615,101.827,107.766,103.569,119.78,108.238,113.904,112.437
"Gelse.v1.S166150.2",0,0.146312,0.0233345,0.0613444,0.203419,0.297529,0,0.0645494,0,4.63147,0.709591,8.71042,1.14261,5.5462,8.14041,2.1387,7.22648,9.86694
"Gelse.v1.S232360.1",124.095,152.055,129.701,100.174,91.0421,85.9694,86.2104,86.4239,91.1218,186.323,230.657,265.245,97.3608,76.3523,78.8618,101.285,67.51,81.4006
"Gelse.v1.S087600.2",38.8024,26.648,46.5663,30.4881,26.7749,38.2361,39.6812,28.4544,29.7035,71.5517,71.1862,48.0958,45.4278,39.0833,59.3129,51.8824,39.2178,37.7817
"Gelse.v1.S058030.5",30.4886,17.2824,25.5581,29.5764,34.3948,31.0298,29.5434,36.0642,41.5919,28.7131,36.6786,25.8908,22.2614,27.9883,30.5833,24.6147,27.5034,27.3459
"Gelse.v1.S026170.1",0.085516,0,0.433492,0.267431,0.336923,0,0,0.524541,0.219897,0.516941,0.617287,0,0.253361,0,0.433335,0.285985,1.21203,0
"Gelse.v1.S164860.1",19.2022,52.4126,23.6051,32.0466,47.8817,55.8562,54.2012,58.831,45.822,13.5753,26.2101,15.7954,53.3197,54.4022,56.588,74.6336,58.7026,70.5531
"Gelse.v1.S113660.1",71.1878,32.645,80.3445,11.9638,17.8846,10.2528,0.604583,5.14582,2.9097,157.796,218.903,111.015,469.131,370.734,267.637,491.768,258.176,346.066
"Gelse.v1.S150950.1",0,0,0.0155041,0,0.0246127,0,0,0,0,0.641199,0.258444,1.66409,0.330438,0.329915,0.119667,0.627062,0.0717564,0.292204
"Gelse.v1.S207310.1",45.9161,34.9965,35.1748,55.4968,45.9429,65.0688,49.3683,35.8104,30.9873,16.6307,20.9406,19.2605,20.2501,26.6116,28.3508,23.9686,36.9383,37.2812
"Gelse.v1.S091660.1",94.4089,56.1335,97.7492,94.4066,99.0608,102.372,165.692,141.792,113.594,39.4246,56.12,47.2351,31.516,45.0483,32.6768,29.0001,53.1815,38.484
"Gelse.v1.S259200.1",543.045,734.408,639.453,533.804,532.687,407.326,375.61,262.363,252.987,632.062,512.913,548.392,678.184,513.957,607.04,858.489,496.211,678.446
"Gelse.v1.S016970.1",0,0,0,0,0,0,0,0.228231,0,0.109874,1.63169,0.258778,15.1219,13.5704,18.7819,33.2419,18.6383,25.6092
"Gelse.v1.S036990.1",0,0,0.216222,0,0.0284869,0,0.0356893,0,0,2.48784,4.31564,0.547192,0,0,0,0,0,0
